,날짜,종가,전일비,시가,고가,저가,거래량
2993,2010.10.27,"78,700",+400,"79,200","79,200","76,500","155,254"
2994,2010.10.26,"78,300","-2,000","80,300","80,300","78,000","90,012"
2995,2010.10.25,"80,300","+1,300","79,900","80,300","78,600","58,721"
2996,2010.10.22,"79,000","-1,400","80,300","80,600","79,000","65,679"
2997,2010.10.21,"80,400","-1,000","81,700","81,700","79,700","44,540"
2998,2010.10.20,"81,400",+500,"79,600","81,500","79,300","70,616"
2999,2010.10.19,"80,900",+400,"81,300","81,700","80,200","82,481"
3000,2010.10.18,"80,500",+100,"81,500","82,100","80,500","98,029"
3001,2010.10.15,"80,400",-700,"81,000","81,200","78,800","124,166"
3002,2010.10.14,"81,100","-1,300","82,400","82,400","79,300","134,687"
3003,2010.10.13,"82,400",+400,"81,700","82,500","80,800","68,291"
3004,2010.10.12,"82,000",+700,"82,000","83,500","80,600","348,878"
3005,2010.10.11,"81,300",+200,"81,500","82,200","80,600","91,653"
3006,2010.10.08,"81,100",-900,"81,300","82,300","80,600","108,928"
3007,2010.10.07,"82,000",+100,"81,300","82,100","81,000","209,062"
3008,2010.10.06,"81,900","+2,200","80,100","82,400","78,900","328,268"
3009,2010.10.05,"79,700","+3,600","76,500","79,700","76,200","270,232"
3010,2010.10.04,"76,100","-2,500","79,300","79,300","76,000","169,057"
3011,2010.10.01,"78,600",-200,"78,800","79,600","77,700","222,394"
3012,2010.09.30,"78,800","+1,800","77,200","79,000","77,200","316,472"
3013,2010.09.29,"77,000","+1,500","75,900","78,400","75,800","358,524"
3014,2010.09.28,"75,500",-100,"76,500","77,900","75,400","224,079"
3015,2010.09.27,"75,600",+400,"75,400","75,700","74,300","129,288"
3016,2010.09.24,"75,200",+700,"74,000","75,400","73,400","123,344"
3017,2010.09.20,"74,500",-100,"75,000","75,500","73,600","81,459"
3018,2010.09.17,"74,600","+1,100","73,500","74,600","72,200","156,667"
3019,2010.09.16,"73,500","-1,200","74,900","75,000","73,300","116,617"
3020,2010.09.15,"74,700",-100,"75,000","75,300","73,500","315,035"
3021,2010.09.14,"74,800","+3,300","72,400","74,900","72,100","644,607"
3022,2010.09.13,"71,500","+1,600","71,100","71,700","70,200","241,382"
3023,2010.09.10,"69,900","+1,100","69,100","69,900","68,000","196,650"
3024,2010.09.09,"68,800","-1,000","70,400","71,000","68,300","158,190"
3025,2010.09.08,"69,800",0,"70,000","70,200","68,400","242,202"
3026,2010.09.07,"69,800",-900,"70,700","71,400","68,800","191,485"
3027,2010.09.06,"70,700",-800,"72,000","72,200","70,300","113,092"
3028,2010.09.03,"71,500",-500,"72,900","73,400","71,300","117,849"
3029,2010.09.02,"72,000",-200,"73,000","73,000","70,500","175,887"
3030,2010.09.01,"72,200","+1,900","70,300","72,600","70,200","105,618"
3031,2010.08.31,"70,300","-1,100","70,700","71,200","69,000","152,492"
3032,2010.08.30,"71,400",-100,"72,300","72,800","70,200","77,342"
3033,2010.08.27,"71,500",0,"71,600","72,800","71,400","137,000"
3034,2010.08.26,"71,500","+2,500","70,100","72,500","70,100","328,378"
3035,2010.08.25,"69,000",+600,"68,400","70,500","67,600","131,563"
3036,2010.08.24,"68,400","-4,700","73,200","73,300","68,400","248,751"
3037,2010.08.23,"73,100",0,"73,300","74,200","72,200","66,787"
3038,2010.08.20,"73,100",-700,"73,800","74,600","73,100","113,441"
3039,2010.08.19,"73,800","+1,000","72,800","74,200","72,800","198,023"
3040,2010.08.18,"72,800","-2,100","75,000","75,200","71,700","232,336"
3041,2010.08.17,"74,900","+1,100","74,300","75,900","74,200","203,428"
3042,2010.08.16,"73,800",+500,"73,300","74,500","73,100","122,803"
3043,2010.08.13,"73,300",+300,"73,500","73,900","72,800","103,881"
3044,2010.08.12,"73,000",+200,"72,000","74,100","71,500","103,693"
3045,2010.08.11,"72,800","-2,100","75,000","75,600","72,800","168,675"
3046,2010.08.10,"74,900",-300,"75,700","76,000","74,000","213,581"
3047,2010.08.09,"75,200","-3,100","78,100","79,100","75,100","239,304"
3048,2010.08.06,"78,300",-800,"79,600","79,600","77,900","78,927"
3049,2010.08.05,"79,100",+100,"79,500","80,200","78,800","89,228"
3050,2010.08.04,"79,000","-1,000","80,800","81,500","77,300","356,324"
3051,2010.08.03,"80,000","-6,000","86,600","87,100","80,000","263,829"
3052,2010.08.02,"86,000","+1,000","84,900","86,200","84,800","61,237"
3053,2010.07.30,"85,000","+1,200","84,500","85,700","83,800","70,257"
3054,2010.07.29,"83,800",-100,"83,900","84,500","82,200","69,915"
3055,2010.07.28,"83,900","-1,100","85,800","85,800","83,900","46,114"
3056,2010.07.27,"85,000",-500,"85,900","86,300","85,000","82,504"
3057,2010.07.26,"85,500",-200,"85,100","86,600","85,100","84,554"
3058,2010.07.23,"85,700",+700,"86,300","86,600","85,000","95,882"
3059,2010.07.22,"85,000",+500,"85,000","86,000","84,200","187,906"
3060,2010.07.21,"84,500","+1,000","84,200","84,500","83,000","83,344"
3061,2010.07.20,"83,500","+2,100","82,000","84,600","81,900","107,364"
3062,2010.07.19,"81,400","-1,100","80,900","82,500","80,900","52,171"
3063,2010.07.16,"82,500",-200,"83,200","83,500","81,800","88,315"
3064,2010.07.15,"82,700",-100,"82,400","83,300","82,400","186,280"
3065,2010.07.14,"82,800","-1,000","83,800","84,400","82,200","170,654"
3066,2010.07.13,"83,800",-700,"85,000","85,000","83,500","81,033"
3067,2010.07.12,"84,500",+600,"84,900","85,000","84,100","54,958"
3068,2010.07.09,"83,900","+1,200","83,700","83,900","82,000","52,593"
3069,2010.07.08,"82,700",+200,"83,500","84,000","82,700","39,545"
3070,2010.07.07,"82,500",-800,"84,000","84,100","82,500","65,448"
3071,2010.07.06,"83,300",+200,"83,000","84,000","82,600","69,287"
3072,2010.07.05,"83,100","+3,300","81,200","83,500","80,000","83,123"
3073,2010.07.02,"79,800","-2,200","81,700","82,600","79,800","120,909"
3074,2010.07.01,"82,000","-2,600","83,600","84,600","80,900","108,563"
3075,2010.06.30,"84,600",+700,"82,800","84,900","82,700","74,434"
3076,2010.06.29,"83,900","-1,400","85,100","85,900","82,700","80,886"
3077,2010.06.28,"85,300",+600,"84,100","85,700","84,100","70,475"
3078,2010.06.25,"84,700","+1,000","83,600","85,500","83,200","90,996"
3079,2010.06.24,"83,700",-400,"84,400","84,800","83,600","115,308"
3080,2010.06.23,"84,100","-2,500","86,200","86,500","83,400","177,738"
3081,2010.06.22,"86,600",+300,"85,700","87,100","85,700","98,315"
3082,2010.06.21,"86,300","+1,300","85,600","87,200","84,400","208,395"
3083,2010.06.18,"85,000",+600,"84,200","85,400","84,000","145,416"
3084,2010.06.17,"84,400",-500,"85,400","85,400","82,900","182,805"
3085,2010.06.16,"84,900",-100,"85,400","86,300","84,400","290,986"
3086,2010.06.15,"85,000",-500,"85,600","86,700","83,900","316,942"
3087,2010.06.14,"85,500","+2,300","83,200","85,700","82,100","290,470"
3088,2010.06.11,"83,200","-1,500","85,200","85,200","81,200","349,058"
3089,2010.06.10,"84,700",+400,"85,000","85,100","82,100","175,181"
3090,2010.06.09,"84,300",+800,"84,400","87,600","82,700","359,599"
3091,2010.06.08,"83,500","+5,300","78,300","84,000","77,300","280,396"
3092,2010.06.07,"78,200",0,"76,100","78,500","75,200","137,235"
3093,2010.06.04,"78,200",-300,"78,500","78,700","76,800","205,421"
3094,2010.06.03,"78,500",+700,"79,000","81,200","77,500","245,194"
3095,2010.06.01,"77,800",-800,"79,400","80,000","76,900","197,531"
3096,2010.05.31,"78,600","+5,300","74,500","78,600","74,300","432,674"
3097,2010.05.28,"73,300","-2,300","75,700","76,900","71,900","405,736"
3098,2010.05.27,"75,600","-2,600","78,000","79,000","75,200","252,567"
3099,2010.05.26,"78,200",-700,"78,300","79,100","76,900","118,739"
3100,2010.05.25,"78,900",-800,"78,400","79,300","74,900","161,444"
3101,2010.05.24,"79,700",-600,"79,800","80,000","77,000","118,921"
3102,2010.05.20,"80,300",-900,"80,500","81,200","78,900","150,089"
3103,2010.05.19,"81,200",-200,"80,000","81,900","79,400","182,146"
3104,2010.05.18,"81,400",+400,"82,200","83,400","79,200","261,205"
3105,2010.05.17,"81,000",0,"79,300","82,000","78,800","152,597"
3106,2010.05.14,"81,000","-1,500","82,500","83,300","80,500","217,944"
3107,2010.05.13,"82,500","+1,300","81,700","84,000","81,700","979,912"
3108,2010.05.12,"81,200","+3,700","78,200","81,200","76,000","301,510"
3109,2010.05.11,"77,500",-800,"78,300","80,700","76,100","275,125"
3110,2010.05.10,"78,300","-1,200","79,500","79,800","77,100","371,886"
3111,2010.05.07,"79,500","+3,100","74,800","80,200","73,900","366,437"
3112,2010.05.06,"76,400","+1,100","74,000","78,200","73,900","389,869"
3113,2010.05.04,"75,300","+6,300","71,700","75,600","71,100","1,018,963"
3114,2010.05.03,"69,000","+2,400","67,100","69,500","66,900","509,057"
3115,2010.04.30,"66,600","-1,400","67,500","68,200","66,300","112,324"
3116,2010.04.29,"68,000",-200,"68,000","68,000","66,800","58,473"
3117,2010.04.28,"68,200",-800,"67,700","68,200","67,000","104,260"
3118,2010.04.27,"69,000",0,"68,600","69,400","67,600","89,989"
3119,2010.04.26,"69,000",+100,"69,100","69,700","68,300","56,831"
3120,2010.04.23,"68,900",-100,"69,200","69,300","68,700","37,649"
3121,2010.04.22,"69,000",0,"69,300","69,300","68,300","42,255"
3122,2010.04.21,"69,000",0,"69,300","69,500","68,500","81,750"
3123,2010.04.20,"69,000",+500,"68,500","69,000","68,100","58,576"
3124,2010.04.19,"68,500",+200,"67,400","68,800","67,200","135,050"
3125,2010.04.16,"68,300",-200,"68,000","68,300","66,900","77,551"
3126,2010.04.15,"68,500","+1,500","67,000","68,500","66,100","85,267"
3127,2010.04.14,"67,000","+1,500","65,500","67,000","65,200","96,837"
3128,2010.04.13,"65,500",-200,"65,700","65,700","64,300","109,978"
3129,2010.04.12,"65,700",-800,"66,400","66,400","64,900","98,918"
3130,2010.04.09,"66,500",+400,"66,500","66,900","65,500","96,880"
3131,2010.04.08,"66,100","-1,900","67,700","68,000","66,100","256,701"
3132,2010.04.07,"68,000",-700,"69,000","69,000","67,500","120,865"
3133,2010.04.06,"68,700",-400,"69,000","70,400","68,000","85,387"
3134,2010.04.05,"69,100",-400,"69,300","69,800","68,700","377,787"
3135,2010.04.02,"69,500",+900,"68,700","69,500","67,800","91,470"
3136,2010.04.01,"68,600","+1,200","67,100","69,000","65,900","254,830"
3137,2010.03.31,"67,400",-900,"68,600","68,600","66,500","86,343"
3138,2010.03.30,"68,300",+400,"68,300","68,300","66,800","104,676"
3139,2010.03.29,"67,900",-400,"67,900","68,400","67,400","80,521"
3140,2010.03.26,"68,300",-500,"69,200","69,200","68,200","53,030"
3141,2010.03.25,"68,800",+300,"68,600","69,300","68,100","103,077"
3142,2010.03.24,"68,500",+100,"68,800","69,300","68,200","91,368"
3143,2010.03.23,"68,400",-600,"69,500","69,500","68,000","80,971"
3144,2010.03.22,"69,000",+300,"68,900","69,900","67,900","77,863"
3145,2010.03.19,"68,700",-400,"69,100","69,500","68,300","87,472"
3146,2010.03.18,"69,100",+400,"68,100","69,100","68,000","48,942"
3147,2010.03.17,"68,700","+1,700","67,600","69,600","67,600","206,273"
3148,2010.03.16,"67,000",-500,"67,800","67,800","66,900","28,195"
3149,2010.03.15,"67,500",-200,"67,600","68,300","67,000","35,569"
3150,2010.03.12,"67,700","-1,100","68,500","69,000","67,500","59,691"
3151,2010.03.11,"68,800",+400,"68,500","69,500","68,100","101,072"
3152,2010.03.10,"68,400","+1,200","67,600","68,600","67,200","50,812"
3153,2010.03.09,"67,200","-1,600","68,500","68,700","67,000","125,428"
3154,2010.03.08,"68,800",0,"68,800","69,300","68,100","77,090"
3155,2010.03.05,"68,800","+1,000","68,300","68,800","67,800","67,113"
3156,2010.03.04,"67,800","-1,900","69,300","70,000","67,700","98,903"
3157,2010.03.03,"69,700",-400,"70,600","70,800","69,300","59,252"
3158,2010.03.02,"70,100",-200,"70,500","71,400","68,200","76,025"
3159,2010.02.26,"70,300",-500,"70,700","70,900","69,300","36,660"
3160,2010.02.25,"70,800","-1,000","72,400","72,500","69,800","52,504"
3161,2010.02.24,"71,800","-1,000","72,700","72,700","71,200","37,085"
3162,2010.02.23,"72,800","+1,200","71,800","73,500","71,100","54,520"
3163,2010.02.22,"71,600",+800,"71,400","71,800","70,900","28,555"
3164,2010.02.19,"70,800","-1,700","71,900","72,900","70,700","29,588"
3165,2010.02.18,"72,500",-400,"72,900","73,900","71,200","49,991"
3166,2010.02.17,"72,900","+1,100","72,600","72,900","71,500","64,903"
3167,2010.02.16,"71,800",-100,"71,100","72,500","70,500","43,993"
3168,2010.02.12,"71,900",+400,"72,600","73,500","70,800","145,248"
3169,2010.02.11,"71,500","+2,300","69,600","71,800","69,600","110,516"
3170,2010.02.10,"69,200","+2,100","67,200","69,700","67,200","113,336"
3171,2010.02.09,"67,100",+600,"66,100","67,300","66,100","82,177"
3172,2010.02.08,"66,500","-1,300","67,500","67,600","66,400","63,183"
3173,2010.02.05,"67,800","-2,200","67,100","67,800","66,200","121,509"
3174,2010.02.04,"70,000","-2,200","71,900","71,900","69,600","108,450"
3175,2010.02.03,"72,200",-600,"73,600","73,800","70,200","162,244"
3176,2010.02.02,"72,800","+1,000","72,600","73,000","71,700","116,512"
3177,2010.02.01,"71,800","+1,200","70,600","72,000","70,000","74,728"
3178,2010.01.29,"70,600","-1,800","70,600","73,000","70,000","133,663"
3179,2010.01.28,"72,400","+2,700","70,000","72,500","68,900","146,932"
3180,2010.01.27,"69,700",-800,"70,000","70,300","67,700","166,836"
3181,2010.01.26,"70,500","-1,600","72,100","72,800","69,200","163,202"
3182,2010.01.25,"72,100",-800,"70,900","72,500","70,100","131,876"
3183,2010.01.22,"72,900","-1,100","72,600","73,500","71,600","109,417"
3184,2010.01.21,"74,000",-900,"74,500","76,300","72,900","181,159"
3185,2010.01.20,"74,900",-100,"75,000","75,100","72,100","192,798"
3186,2010.01.19,"75,000","-1,900","77,100","77,300","73,300","169,655"
3187,2010.01.18,"76,900",-600,"76,500","78,300","74,600","162,430"
3188,2010.01.15,"77,500","+6,400","72,000","78,500","71,700","292,527"
3189,2010.01.14,"71,100",-700,"72,000","73,900","70,700","132,968"
3190,2010.01.13,"71,800",-700,"72,000","72,300","70,600","70,397"
3191,2010.01.12,"72,500",+500,"71,300","72,500","70,500","98,142"
3192,2010.01.11,"72,000",-900,"73,200","73,400","70,900","125,740"
3193,2010.01.08,"72,900",-500,"73,500","73,500","70,100","114,818"
3194,2010.01.07,"73,400",-900,"74,300","74,800","72,100","99,241"
3195,2010.01.06,"74,300",+300,"74,600","75,200","73,000","72,453"
3196,2010.01.05,"74,000",+600,"73,000","75,300","72,200","124,156"
3197,2010.01.04,"73,400","+3,100","70,300","74,200","69,100","158,976"
3198,2009.12.30,"70,300",-200,"71,100","73,300","69,200","261,253"
3199,2009.12.29,"70,500",+200,"70,300","71,200","69,500","185,293"
3200,2009.12.28,"70,300",-300,"70,500","71,300","67,800","106,622"
3201,2009.12.24,"70,600",+500,"70,100","72,100","69,300","122,582"
3202,2009.12.23,"70,100","+4,700","65,700","70,900","65,600","438,531"
3203,2009.12.22,"65,400",-100,"66,400","66,500","64,700","122,641"
3204,2009.12.21,"65,500","+1,000","64,500","66,200","64,100","101,912"
3205,2009.12.18,"64,500",+500,"63,600","64,500","63,500","73,338"
3206,2009.12.17,"64,000","-1,900","66,100","66,600","63,500","157,566"
3207,2009.12.16,"65,900",-300,"66,700","67,000","65,500","59,849"
3208,2009.12.15,"66,200","+1,700","64,900","66,500","64,700","91,738"
3209,2009.12.14,"64,500",+700,"64,000","65,100","63,500","89,718"
3210,2009.12.11,"63,800",0,"63,700","63,900","63,000","45,931"
3211,2009.12.10,"63,800",-100,"63,800","64,300","62,300","92,712"
3212,2009.12.09,"63,900",-600,"63,900","64,100","63,300","61,436"
3213,2009.12.08,"64,500",+500,"64,500","65,100","63,000","49,166"
3214,2009.12.07,"64,000",+200,"64,300","64,300","63,300","60,308"
3215,2009.12.04,"63,800",+300,"62,600","64,500","62,500","108,132"
3216,2009.12.03,"63,500",0,"63,900","63,900","61,500","119,263"
3217,2009.12.02,"63,500",0,"64,100","64,300","62,600","87,026"
3218,2009.12.01,"63,500",+800,"63,000","65,700","62,300","336,974"
3219,2009.11.30,"62,700","+1,900","61,100","64,200","60,400","158,774"
3220,2009.11.27,"60,800",-200,"60,100","61,500","58,700","125,145"
3221,2009.11.26,"61,000",0,"61,900","61,900","60,300","58,082"
3222,2009.11.25,"61,000",-700,"61,700","61,900","60,300","93,550"
3223,2009.11.24,"61,700",+600,"61,600","62,500","61,100","184,449"
3224,2009.11.23,"61,100","+1,500","60,000","62,600","59,700","192,270"
3225,2009.11.20,"59,600",+400,"58,800","59,700","58,700","36,147"
3226,2009.11.19,"59,200",+800,"58,500","59,500","58,100","98,403"
3227,2009.11.18,"58,400",+600,"58,800","59,100","57,000","121,236"
3228,2009.11.17,"57,800",+800,"57,100","59,800","57,100","181,177"
3229,2009.11.16,"57,000",+800,"56,600","57,000","55,600","39,265"
3230,2009.11.13,"56,200",+300,"56,300","57,200","55,600","67,810"
3231,2009.11.12,"55,900",-500,"56,600","56,800","55,000","48,151"
3232,2009.11.11,"56,400","+1,900","54,700","56,700","54,100","93,210"
3233,2009.11.10,"54,500","+1,100","54,400","54,800","53,600","40,920"
3234,2009.11.09,"53,400","-1,100","54,200","54,500","53,100","62,090"
3235,2009.11.06,"54,500",+300,"54,500","55,100","53,300","46,212"
3236,2009.11.05,"54,200",+200,"53,600","55,300","53,000","46,235"
3237,2009.11.04,"54,000",+600,"53,100","54,000","52,600","67,297"
3238,2009.11.03,"53,400",-900,"54,900","54,900","52,200","157,820"
3239,2009.11.02,"54,300",-800,"53,500","55,000","52,600","129,840"
3240,2009.10.30,"55,100","+1,600","55,100","55,300","54,500","141,345"
3241,2009.10.29,"53,500","-2,200","54,600","55,300","52,000","273,578"
3242,2009.10.28,"55,700","-1,300","57,500","57,600","54,400","121,404"
3243,2009.10.27,"57,000",+200,"56,600","58,400","56,300","165,210"
