,제목,링크,정보제공,날짜
3694,"
카카오뱅크, 보호예수 해제에도 상승…오버행 우려 잠재웠나
",https://finance.naver.com//item/news_read.naver?article_id=0004918260&office_id=009&code=323410&page=148&sm=title_entity_id.basic,매일경제, 2022.02.07 11:44
3695,"
카카오뱅크, 보호예수 해제에도 4%대 상승…외국인들 '사자'
",https://finance.naver.com//item/news_read.naver?article_id=0004660488&office_id=015&code=323410&page=148&sm=title_entity_id.basic,한국경제, 2022.02.07 09:49
3696,"
한숨 돌렸던 카카오뱅크, '보호예수' 물량 풀린다…주가 빠질까
",https://finance.naver.com//item/news_read.naver?article_id=0004660434&office_id=015&code=323410&page=148&sm=title_entity_id.basic,한국경제, 2022.02.07 07:43
3697,"
[특징주] 카카오뱅크, 오버행 우려 잠재우며 4%대 상승
",https://finance.naver.com//item/news_read.naver?article_id=0000791797&office_id=366&code=323410&page=148&sm=title_entity_id.basic,조선비즈, 2022.02.07 10:01
3698,"
[특징주]카카오뱅크, 외국계 순매수에 5%대 ‘강세’
",https://finance.naver.com//item/news_read.naver?article_id=0005140279&office_id=018&code=323410&page=148&sm=title_entity_id.basic,이데일리, 2022.02.07 09:39
3699,"
카카오뱅크, 보호예수 해제에도 상승…오버행 우려 잠재웠나
",https://finance.naver.com//item/news_read.naver?article_id=0004918260&office_id=009&code=323410&page=149&sm=title_entity_id.basic,매일경제, 2022.02.07 11:44
3700,"
카카오뱅크, 보호예수 해제에도 4%대 상승…외국인들 '사자'
",https://finance.naver.com//item/news_read.naver?article_id=0004660488&office_id=015&code=323410&page=149&sm=title_entity_id.basic,한국경제, 2022.02.07 09:49
3701,"
한숨 돌렸던 카카오뱅크, '보호예수' 물량 풀린다…주가 빠질까
",https://finance.naver.com//item/news_read.naver?article_id=0004660434&office_id=015&code=323410&page=149&sm=title_entity_id.basic,한국경제, 2022.02.07 07:43
3702,"
[특징주] 카카오뱅크, 오버행 우려 잠재우며 4%대 상승
",https://finance.naver.com//item/news_read.naver?article_id=0000791797&office_id=366&code=323410&page=149&sm=title_entity_id.basic,조선비즈, 2022.02.07 10:01
3703,"
[특징주]카카오뱅크, 외국계 순매수에 5%대 ‘강세’
",https://finance.naver.com//item/news_read.naver?article_id=0005140279&office_id=018&code=323410&page=149&sm=title_entity_id.basic,이데일리, 2022.02.07 09:39
3704,"
[특징주] 카카오뱅크 오버행 우려에도 5% 급등
",https://finance.naver.com//item/news_read.naver?article_id=0004015667&office_id=011&code=323410&page=149&sm=title_entity_id.basic,서울경제, 2022.02.07 09:38
3705,"
카카오뱅크·디어유, 이번주 의무보유 풀린다…주가 급락할까?
",https://finance.naver.com//item/news_read.naver?article_id=0000022395&office_id=243&code=323410&page=149&sm=title_entity_id.basic,이코노미스트, 2022.02.07 07:01
3706,"
더 빠질까, 카뱅 크래프톤 롯데렌탈…2월 보호예수 물량주의보
",https://finance.naver.com//item/news_read.naver?article_id=0004918058&office_id=009&code=323410&page=149&sm=title_entity_id.basic,매일경제, 2022.02.06 21:17
3707,"
'한숨 돌렸는데' 카카오뱅크·크래프톤 물량 쏟아진다
",https://finance.naver.com//item/news_read.naver?article_id=0000006227&office_id=648&code=323410&page=149&sm=title_entity_id.basic,비즈니스워치, 2022.02.06 12:51
3708,"
반년만에 주가 58% 빠졌다…카카오뱅크, 증권사들도 '심드렁'
",https://finance.naver.com//item/news_read.naver?article_id=0004917370&office_id=009&code=323410&page=149&sm=title_entity_id.basic,매일경제, 2022.02.04 11:51
3709,"
5대 은행 제쳤다…카뱅 토스 네이버페이 이용자 8500만명 돌파
",https://finance.naver.com//item/news_read.naver?article_id=0004917135&office_id=009&code=323410&page=149&sm=title_entity_id.basic,매일경제, 2022.02.03 17:55
3710,"
카카오뱅크 체크카드 캐시백 프로모션 진행
",https://finance.naver.com//item/news_read.naver?article_id=0004916923&office_id=009&code=323410&page=149&sm=title_entity_id.basic,매일경제, 2022.02.03 14:36
3711,"
카카오뱅크 체크카드로 골린이도 혜택…최대 4만4000원 캐시백
",https://finance.naver.com//item/news_read.naver?article_id=0004659435&office_id=015&code=323410&page=149&sm=title_entity_id.basic,한국경제, 2022.02.03 10:33
3712,"
카카오뱅크, 체크카드 결제 따라 캐시백 ‘펑펑’
",https://finance.naver.com//item/news_read.naver?article_id=0001945426&office_id=016&code=323410&page=149&sm=title_entity_id.basic,헤럴드경제, 2022.02.03 10:01
3713,"
카카오뱅크 체크카드, 월 최대 4만4000원 돌려준다
",https://finance.naver.com//item/news_read.naver?article_id=0005038886&office_id=277&code=323410&page=149&sm=title_entity_id.basic,아시아경제, 2022.02.03 09:54
3714,"
카카오뱅크 카드로 골프 결제하면 1만원 캐시백
",https://finance.naver.com//item/news_read.naver?article_id=0004781872&office_id=014&code=323410&page=149&sm=title_entity_id.basic,파이낸셜뉴스, 2022.02.03 09:13
3715,"
카카오뱅크, ‘체크카드 캐시백 프로모션 시즌10' 진행
",https://finance.naver.com//item/news_read.naver?article_id=0002266178&office_id=123&code=323410&page=149&sm=title_entity_id.basic,조세일보, 2022.02.03 09:10
3716,"
5대 은행 제쳤다…카뱅 토스 네이버페이 이용자 8500만명 돌파
",https://finance.naver.com//item/news_read.naver?article_id=0004917135&office_id=009&code=323410&page=150&sm=title_entity_id.basic,매일경제, 2022.02.03 17:55
3717,"
카카오뱅크 체크카드 캐시백 프로모션 진행
",https://finance.naver.com//item/news_read.naver?article_id=0004916923&office_id=009&code=323410&page=150&sm=title_entity_id.basic,매일경제, 2022.02.03 14:36
3718,"
카카오뱅크 체크카드로 골린이도 혜택…최대 4만4000원 캐시백
",https://finance.naver.com//item/news_read.naver?article_id=0004659435&office_id=015&code=323410&page=150&sm=title_entity_id.basic,한국경제, 2022.02.03 10:33
3719,"
카카오뱅크, 체크카드 결제 따라 캐시백 ‘펑펑’
",https://finance.naver.com//item/news_read.naver?article_id=0001945426&office_id=016&code=323410&page=150&sm=title_entity_id.basic,헤럴드경제, 2022.02.03 10:01
3720,"
카카오뱅크 체크카드, 월 최대 4만4000원 돌려준다
",https://finance.naver.com//item/news_read.naver?article_id=0005038886&office_id=277&code=323410&page=150&sm=title_entity_id.basic,아시아경제, 2022.02.03 09:54
3721,"
카카오뱅크 카드로 골프 결제하면 1만원 캐시백
",https://finance.naver.com//item/news_read.naver?article_id=0004781872&office_id=014&code=323410&page=150&sm=title_entity_id.basic,파이낸셜뉴스, 2022.02.03 09:13
3722,"
카카오뱅크, ‘체크카드 캐시백 프로모션 시즌10' 진행
",https://finance.naver.com//item/news_read.naver?article_id=0002266178&office_id=123&code=323410&page=150&sm=title_entity_id.basic,조세일보, 2022.02.03 09:10
3723,"
카카오?카뱅, 임원 스톡옵션?성과급만 매년 11억7000만원
",https://finance.naver.com//item/news_read.naver?article_id=0000791108&office_id=366&code=323410&page=150&sm=title_entity_id.basic,조선비즈, 2022.02.03 10:17
3724,"
'공모가 5% 남은' 카뱅, 실적 모멘텀 찾을까
",https://finance.naver.com//item/news_read.naver?article_id=0005137519&office_id=018&code=323410&page=150&sm=title_entity_id.basic,이데일리, 2022.02.01 10:01
3725,"
카카오뱅크, 1월에만 30% 빠졌다…2월 기관 물량 주의
",https://finance.naver.com//item/news_read.naver?article_id=0005137248&office_id=018&code=323410&page=150&sm=title_entity_id.basic,이데일리, 2022.01.31 08:32
3726,"
""마통 금리 5%라니 역차별 심하네""…카뱅에 우는 고신용자
",https://finance.naver.com//item/news_read.naver?article_id=0004658873&office_id=015&code=323410&page=150&sm=title_entity_id.basic,한국경제, 2022.01.31 07:32
3727,"
카뱅꼴 나는 거 아냐?…쪼그라드는 평가차익에 조마조마한 LG엔솔 직원들
",https://finance.naver.com//item/news_read.naver?article_id=0004916058&office_id=009&code=323410&page=150&sm=title_entity_id.basic,매일경제, 2022.01.30 17:31
3728,"
카카오뱅크, 1억5000만주 2월 7일 보호예수 해제
",https://finance.naver.com//item/news_read.naver?article_id=0005136680&office_id=018&code=323410&page=150&sm=title_entity_id.basic,이데일리, 2022.01.28 18:14
3729,"
""카뱅, 공모주 물량 쏟아진다""…예탁원, 내달 44개 상장사 의무보유 ...
",https://finance.naver.com//item/news_read.naver?article_id=0004658479&office_id=015&code=323410&page=150&sm=title_entity_id.basic,한국경제, 2022.01.28 14:45
3730,"
2월 카뱅 크래프톤 롯데렌탈 의무보유 물량 풀린다
",https://finance.naver.com//item/news_read.naver?article_id=0005136480&office_id=018&code=323410&page=150&sm=title_entity_id.basic,이데일리, 2022.01.28 14:30
3731,"
주가 반토막 카카오뱅크, 내달 1.5억주 폭탄물량 풀린다
",https://finance.naver.com//item/news_read.naver?article_id=0004702343&office_id=008&code=323410&page=150&sm=title_entity_id.basic,머니투데이, 2022.01.28 14:02
3732,"
다음 달 카카오뱅크 1억5000만주 의무보유 풀려
",https://finance.naver.com//item/news_read.naver?article_id=0000790460&office_id=366&code=323410&page=150&sm=title_entity_id.basic,조선비즈, 2022.01.28 11:43
3733,"
""마통 금리 5%라니 역차별 심하네""…카뱅에 우는 고신용자
",https://finance.naver.com//item/news_read.naver?article_id=0004658873&office_id=015&code=323410&page=151&sm=title_entity_id.basic,한국경제, 2022.01.31 07:32
3734,"
카뱅꼴 나는 거 아냐?…쪼그라드는 평가차익에 조마조마한 LG엔솔 직원들
",https://finance.naver.com//item/news_read.naver?article_id=0004916058&office_id=009&code=323410&page=151&sm=title_entity_id.basic,매일경제, 2022.01.30 17:31
3735,"
카카오뱅크, 1억5000만주 2월 7일 보호예수 해제
",https://finance.naver.com//item/news_read.naver?article_id=0005136680&office_id=018&code=323410&page=151&sm=title_entity_id.basic,이데일리, 2022.01.28 18:14
3736,"
""카뱅, 공모주 물량 쏟아진다""…예탁원, 내달 44개 상장사 의무보유 ...
",https://finance.naver.com//item/news_read.naver?article_id=0004658479&office_id=015&code=323410&page=151&sm=title_entity_id.basic,한국경제, 2022.01.28 14:45
3737,"
2월 카뱅 크래프톤 롯데렌탈 의무보유 물량 풀린다
",https://finance.naver.com//item/news_read.naver?article_id=0005136480&office_id=018&code=323410&page=151&sm=title_entity_id.basic,이데일리, 2022.01.28 14:30
3738,"
주가 반토막 카카오뱅크, 내달 1.5억주 폭탄물량 풀린다
",https://finance.naver.com//item/news_read.naver?article_id=0004702343&office_id=008&code=323410&page=151&sm=title_entity_id.basic,머니투데이, 2022.01.28 14:02
3739,"
다음 달 카카오뱅크 1억5000만주 의무보유 풀려
",https://finance.naver.com//item/news_read.naver?article_id=0000790460&office_id=366&code=323410&page=151&sm=title_entity_id.basic,조선비즈, 2022.01.28 11:43
3740,"
카카오뱅크 예적금 금리, 28일부터 0.3%P 오른다
",https://finance.naver.com//item/news_read.naver?article_id=0004779963&office_id=014&code=323410&page=151&sm=title_entity_id.basic,파이낸셜뉴스, 2022.01.27 17:45
3741,"
카카오뱅크, 예적금 금리 0.3%↑…26주 적금 최고 연 2.50%
",https://finance.naver.com//item/news_read.naver?article_id=0000022094&office_id=243&code=323410&page=151&sm=title_entity_id.basic,이코노미스트, 2022.01.27 16:45
3742,"
카카오뱅크, 예·적금 금리 최대 0.30%포인트 인상
",https://finance.naver.com//item/news_read.naver?article_id=0004657999&office_id=015&code=323410&page=151&sm=title_entity_id.basic,한국경제, 2022.01.27 16:30
3743,"
카카오뱅크, 예적금 금리 최대 0.3%p 인상
",https://finance.naver.com//item/news_read.naver?article_id=0005037072&office_id=277&code=323410&page=151&sm=title_entity_id.basic,아시아경제, 2022.01.27 16:07
3744,"
카카오뱅크, 예·적금 금리 최대 0.3%포인트 인상
",https://finance.naver.com//item/news_read.naver?article_id=0004013195&office_id=011&code=323410&page=151&sm=title_entity_id.basic,서울경제, 2022.01.27 15:29
3745,"
카뱅, 예·적금 금리 최대 0.3%p 인상…‘26주적금’ 최고 연 2....
",https://finance.naver.com//item/news_read.naver?article_id=0002265927&office_id=123&code=323410&page=151&sm=title_entity_id.basic,조세일보, 2022.01.27 16:24
3746,"
카뱅, 예·적금 금리 최대 0.3%p 인상…'26주적금' 연 2.5%
",https://finance.naver.com//item/news_read.naver?article_id=0004701886&office_id=008&code=323410&page=151&sm=title_entity_id.basic,머니투데이, 2022.01.27 15:43
3747,"
카카오뱅크, 예·적금 금리 최대 0.3%p 인상
",https://finance.naver.com//item/news_read.naver?article_id=0005135623&office_id=018&code=323410&page=151&sm=title_entity_id.basic,이데일리, 2022.01.27 15:42
3748,"
카카오뱅크도 예적금 금리 최대 0.3%p 인상
",https://finance.naver.com//item/news_read.naver?article_id=0004657931&office_id=015&code=323410&page=151&sm=title_entity_id.basic,한국경제, 2022.01.27 15:24
3749,"
카카오뱅크, 예·적금 금리 최대 0.3%P 인상
",https://finance.naver.com//item/news_read.naver?article_id=0000790241&office_id=366&code=323410&page=151&sm=title_entity_id.basic,조선비즈, 2022.01.27 15:14
3750,"
[2022금융소비자대상] 카카오뱅크, 금융 앱 만족도 4.07점...소...
",https://finance.naver.com//item/news_read.naver?article_id=0005135620&office_id=018&code=323410&page=151&sm=title_entity_id.basic,이데일리, 2022.01.27 15:41
3751,"
[종목줍줍]성장주 부메랑 맞은 카카오뱅크, 공모가도 위태
",https://finance.naver.com//item/news_read.naver?article_id=0000006110&office_id=648&code=323410&page=151&sm=title_entity_id.basic,비즈니스워치, 2022.01.27 11:17
3752,"
카카오뱅크로 세뱃돈 보내면 '2022원' 환급
",https://finance.naver.com//item/news_read.naver?article_id=0001943570&office_id=016&code=323410&page=151&sm=title_entity_id.basic,헤럴드경제, 2022.01.27 10:57
3753,"
카카오뱅크 ""세뱃돈 보내는 22만명에 2,022원 쏜다""
",https://finance.naver.com//item/news_read.naver?article_id=0002265830&office_id=123&code=323410&page=151&sm=title_entity_id.basic,조세일보, 2022.01.27 09:56
3754,"
카뱅, 예·적금 금리 최대 0.3%p 인상…‘26주적금’ 최고 연 2....
",https://finance.naver.com//item/news_read.naver?article_id=0002265927&office_id=123&code=323410&page=152&sm=title_entity_id.basic,조세일보, 2022.01.27 16:24
3755,"
카뱅, 예·적금 금리 최대 0.3%p 인상…'26주적금' 연 2.5%
",https://finance.naver.com//item/news_read.naver?article_id=0004701886&office_id=008&code=323410&page=152&sm=title_entity_id.basic,머니투데이, 2022.01.27 15:43
3756,"
카카오뱅크, 예·적금 금리 최대 0.3%p 인상
",https://finance.naver.com//item/news_read.naver?article_id=0005135623&office_id=018&code=323410&page=152&sm=title_entity_id.basic,이데일리, 2022.01.27 15:42
